home_points_per_game,away_points_per_game,home_yards_per_play,away_yards_per_play,home_turnover_diff,away_turnover_diff,home_win_pct,away_win_pct,spread,over_under,total_points
29.65330113449636,28.538280221079383,5.192743749492398,5.285777409583552,0,-2,0.22591195896086314,0.28968237348392395,12.612223314214337,43.12659095279111,46.53482245113152
26.10561028731649,28.482243182909762,5.111706211423227,6.033994222675108,1,-1,0.25725910923162054,0.6986312208805601,9.184370970620272,40.898317940300764,33.56366355980499
34.434953893834304,14.172180477542087,6.534974509187942,5.202188373547387,-1,-3,0.21836182914169763,0.41759904710413104,6.2689590133673825,49.63733085798114,53.42747301632017
24.001115946698675,23.581094123128334,3.650208401301743,5.226595109537133,-3,3,0.6200044180254796,0.7130533037718734,-2.9350861005059246,49.21885414929301,45.159649252506824
30.265120562079368,20.29647795241338,5.680048686556786,5.688116365708546,-3,1,0.24717339087804144,0.5229109643589609,-9.270286501827588,45.91225522855258,32.713503684078596
25.15293890023813,23.62393681413176,5.209824290952853,5.256614930704385,2,0,0.6835231650008123,0.6481106085988781,-4.9682004095719785,41.52895913555335,54.884398921045886
24.79013928569049,25.220888865621376,6.409501352843437,5.677230707714848,2,3,0.6003392341432725,0.23564652920855245,-5.309789742010043,43.92915178994504,46.713203377743625
13.772104181402659,14.67369381108383,5.64152537415511,4.924067302384132,2,3,0.6037275174618767,0.5823091752488332,-11.663351570996237,54.92626657878337,46.59612835431019
21.517968599382804,20.454563004681667,4.3392502687612415,4.5665392077978515,0,0,0.6573115855842242,0.3542015995061074,-0.7856066018703552,50.7391523887681,51.18247770289564
33.294334665086055,26.705293741836364,4.526100949783574,6.674606727911987,-1,-2,0.4618012574451676,0.22401443636390353,-9.514261205854643,50.91410933461533,46.592646601785816
27.733184551865847,30.457438967699556,6.922022815493037,3.251527651376331,2,0,0.3305988293772345,0.21391124894355412,-2.3924229595966278,44.10542211763242,33.759180452741276
14.795975217403914,26.00113900907187,4.69623159444686,5.81070790449339,-2,-1,0.7426269018646012,0.20912177007559762,-13.437993515122288,42.19496847496364,36.49206822191668
28.65698820209309,27.093353268748217,4.683554649081274,4.662536068956523,-1,0,0.47103701887804744,0.656826680038731,1.5918453355626734,49.338566233262874,53.621177093670546
21.483684953667048,22.557308809782977,5.51358105668579,6.090655870025893,-3,1,0.7960909719773086,0.5420523120809947,10.601956396873316,48.104836684888994,25.7095397306308
21.926149155088535,21.71141749408017,4.358452762850979,5.45587426891037,0,-3,0.622828454456698,0.41278604962457716,-1.5004190883320543,50.722032868000674,57.3265306362783
24.303938842174173,19.253935295372216,4.930418077815968,5.534324888472908,2,3,0.4437926755254019,0.25964485295739687,-6.714249529081605,49.6915316195332,47.40060685570469
23.626821085535116,24.321915402216746,6.109518998047198,4.721322623581748,0,0,0.43409140133328683,0.43082231439774876,1.3258439166916787,46.086391307414765,44.24318314667182
20.144990862744336,20.205200338258607,5.4606126819742515,6.709999053394227,3,1,0.5653607109475286,0.4798528203582331,-2.9671588226977,46.18295308130036,52.74867050684125
22.70443020709893,26.710207781877394,3.319443234692938,5.366827610303745,-2,3,0.4615565897963687,0.2806708944848795,-7.935660305860053,46.407097236047555,55.08064367330505
23.459281753923293,15.953500414747928,5.899701461275079,5.987237321433598,2,1,0.22789822417348315,0.20015029968414055,9.56168192254851,44.89438938444049,42.24765846330867
17.358471257138493,25.99173063805578,4.936469958409626,5.489450959375867,3,0,0.5614676733559893,0.7134170584901762,-7.821980330471197,47.00575650483969,48.94475067878724
24.42426842893538,15.893534013104212,6.770652953894773,4.111766542104275,-3,-3,0.700580156824528,0.5783350044177221,-3.957550161363471,50.5535666095731,59.26342339932326
34.5833378039221,23.01645636714623,4.071110655392179,4.6376704430181315,-1,3,0.46167173564984065,0.5059884342482341,-3.833672005856153,45.841071239975655,42.98260579070002
19.59947606693731,20.721914840507175,6.038308148125169,5.86118869146234,-1,2,0.46400148002955705,0.47480497170117436,4.311958993938727,44.47197859855369,48.37860487092079
29.593703005925313,17.29082364010468,6.308222329569293,5.399060712478765,-1,-2,0.44711718761535985,0.3205086365587717,1.8876311019812602,48.86279791057835,27.79379685741543
23.74694624206042,16.886154631929628,5.558361580801682,5.1203160175088644,2,3,0.2530194738068843,0.2126467026875161,-2.6927338886593306,55.477498586830365,35.03076495132844
25.01333765713205,14.063331809174828,5.678439474603802,4.581104085033289,-3,0,0.6207223658808639,0.39058531012028086,9.59465502769666,46.69675835050111,58.279846402465175
25.775772666284187,11.628318806298305,4.756404961721341,4.796894880517149,2,-2,0.47877105999900554,0.4491749800512913,-3.8499270662376963,50.16533202317978,34.259685164948905
31.824529768612134,18.70164315919962,6.308757626245853,5.246286036347531,-3,2,0.6665980612367948,0.24227416043055822,3.4025969213641716,45.54135205024631,46.69197765874333
14.538111667009531,21.282569260449772,5.985909156495012,5.020539118183854,2,0,0.779825125471663,0.5558527190396364,5.681339471841117,44.73139634124384,60.15913211127128
17.29315715398464,22.443148031374086,4.500038571191363,5.115445449168397,2,-3,0.7091447655694652,0.3971141030001244,-5.486295895040303,47.59053167068353,46.04859463420546
26.941944142675194,20.23093060096667,5.588412611138599,4.81597815875716,-2,2,0.6926281748690973,0.4845581412315462,-5.4495153732057755,43.57780395648749,42.08491629072307
22.8272154587747,11.210329449091992,6.247387673930345,4.617150386833924,2,-2,0.6283392011468918,0.33999389107580347,9.00626962865562,43.460648057395815,31.846768254148863
23.982056063908843,17.6255691077059,5.475777596724487,4.5048620919396765,2,0,0.6907072509634533,0.6926129325431654,-7.8141620675814965,44.40649079290691,59.760633161500124
20.813091687270855,20.943499913067154,7.6107679128652554,7.182992228214997,3,-2,0.5695579627302595,0.25536550196838026,-7.429176726876087,49.22449384096234,45.70660955422157
14.295378793558578,22.286138526444905,5.340844817417781,6.540482927734075,1,2,0.791076031092858,0.7985412984498976,-1.7798911712388577,43.74731255106889,37.286461230236256
25.628423363358433,29.178271002485115,7.0480839799711354,6.950064381294183,-2,-2,0.3440310700543597,0.4146639141310613,4.186040390744382,54.00729224086663,52.130848616196246
20.830575483814872,13.977668967349048,5.826718622495224,4.197037391986795,-1,1,0.27341084489946904,0.727909565280624,-8.018365344635315,47.189603536542485,49.01012273361761
26.955794668636344,14.59892514011224,5.434300542606576,6.442391110932906,2,0,0.7528459207827771,0.5082361865917409,12.014252126127829,53.25875860431164,63.010241645887994
27.56471815036365,25.90131659202231,4.806695196942597,3.9819703981006676,2,3,0.4170567793017267,0.37071197571067194,-2.0074995595000518,47.06555005528609,39.722715426730744
20.270950139188873,7.1576251632690155,5.457236274612578,4.376332698571025,-2,-2,0.41290343220505893,0.3651528613847026,-11.208228973913295,49.55974066261073,63.16198081321802
24.43661897818209,15.921246851905451,3.9273551691963666,5.322539822381055,1,2,0.21798489356049677,0.5204682792149375,0.09080854665303095,47.36738778165136,25.95988259987873
30.356616760687007,25.73024834949385,5.611072460038979,5.919112123736537,-2,-2,0.75621899474557,0.43451866676871737,10.135191473762724,45.44362484297664,43.61407828764232
24.258566298253804,22.526078692684674,7.253041599557287,4.3329620835303615,-2,0,0.5071641248759886,0.4113631703628023,2.9310216988933195,49.369382802219924,56.34409611578927
24.49485058032533,22.253021527945354,5.7083107858767805,7.231680806562785,-3,-3,0.7816389103980432,0.6682269458527741,-3.7610708866459475,48.415661521146205,39.684178820372736
24.28125762374596,22.303815849893034,4.7244853334575305,3.560760261211839,-3,1,0.5194988703174188,0.3424461002945719,8.159198606878906,55.139067580134274,41.99165960240764
21.129541872529565,12.166223579557075,5.891402437256288,5.628917288804147,0,-3,0.59819789453055,0.6094551934108448,-3.1034382485981995,51.174460004417405,43.33604999546976
22.562502699711743,22.795688645764976,5.591795422317447,4.80848214150089,-1,-1,0.7551738807807893,0.30029848898224654,7.857915444149831,44.896171829346294,68.15005581530866
28.520902555134303,20.99188776070962,4.703779599637979,5.339067893403202,0,-2,0.5550562727381079,0.33774940104908235,6.952797792061489,41.3625932375803,39.8751879919629
27.324458499933343,13.746604338114702,4.644889192550969,5.530687253323687,2,3,0.556150915469505,0.5626252884990433,-0.5139803955935116,48.52810928110593,51.802490498525714
27.089498922117563,15.637619380058734,5.361283256000393,5.562386097643637,-2,-2,0.4495624959026474,0.30974308200450373,-9.87689806014649,46.72677835610585,53.6654477907525
26.56077598650684,18.423354877600016,7.017820836126477,4.09425585156346,0,-2,0.20703100465930624,0.7420237975787427,-1.183128989750832,40.89017909679694,35.62443508657812
26.65126276538755,20.212490122024818,6.415130922282248,4.979294178576359,-3,3,0.2982946956544541,0.7446385804985398,-2.162875600490357,41.08640896116705,38.22774427072874
22.121769182029855,18.636931627577304,6.072366073443544,6.152858404719109,0,2,0.7535983835663345,0.5699583615111641,6.24631519855743,45.01733648955837,41.25849349473837
37.289538164762114,23.83577338713952,5.742066445735868,7.025587650990733,3,-3,0.22689680396873388,0.5891244145703864,0.65927157968334,49.340974172075995,47.3028850247225
29.389449060870685,19.35423802352932,6.35318227857157,6.117050728216745,3,3,0.45336926562157664,0.320837208869563,3.101487280730122,44.91353144622433,47.27742784928963
